"Stock","yr","ct","bt",,,,,,,,,
"Sphy_lew_IndianOcean",1996,1106.849748,,,,,,,,,,
"Sphy_lew_IndianOcean",1997,2779.438064,,,,,,,,,,
"Sphy_lew_IndianOcean",1998,2970.443988,,,,,,,,,,
"Sphy_lew_IndianOcean",1999,2413.394846,,,,,,,,,,
"Sphy_lew_IndianOcean",2000,2546.297127,,,,,,,,,,
"Sphy_lew_IndianOcean",2001,1907.213246,,,,,,,,,,
"Sphy_lew_IndianOcean",2002,1774.457385,,,,,,,,,,
"Sphy_lew_IndianOcean",2003,1743.837638,,,,,,,,,,
"Sphy_lew_IndianOcean",2004,2146.223124,,,,,,,,,,
"Sphy_lew_IndianOcean",2005,1389.673122,,,,,,,,,,
"Sphy_lew_IndianOcean",2006,1418.888331,,,,,,,,,,
"Sphy_lew_IndianOcean",2007,1444.329339,,,,,,,,,,
"Sphy_lew_IndianOcean",2008,1375.247313,,,,,,,,,,
"Sphy_lew_IndianOcean",2009,1685.483872,,,,,,,,,,
"Sphy_lew_IndianOcean",2010,1405.286248,,,,,,,,,,
"Sphy_lew_IndianOcean",2011,1678.848547,,,,,,,,,,
"Sphy_lew_IndianOcean",2012,2025.765305,,,,,,,,,,
"Sphy_lew_IndianOcean",2013,1949.380455,,,,,,,,,,
"Sphy_lew_IndianOcean",2014,1901.664433,,,,,,,,,,
"Tenu_ili_EastIndia",1950,6315.38752,,,,,,,,,,
"Tenu_ili_EastIndia",1951,6659.227255,,,,,,,,,,
"Tenu_ili_EastIndia",1952,6988.213493,,,,,,,,,,
"Tenu_ili_EastIndia",1953,7317.810375,,,,,,,,,,
"Tenu_ili_EastIndia",1954,7668.662859,,,,,,,,,,
"Tenu_ili_EastIndia",1955,8013.204392,,,,,,,,,,
"Tenu_ili_EastIndia",1956,8308.402043,,,,,,,,,,
"Tenu_ili_EastIndia",1957,8637.209402,,,,,,,,,,
"Tenu_ili_EastIndia",1958,18001.51344,,,,,,,,,,
"Tenu_ili_EastIndia",1959,22369.87304,,,,,,,,,,
"Tenu_ili_EastIndia",1960,27392.97634,,,,,,,,,,
"Tenu_ili_EastIndia",1961,20076.34617,,,,,,,,,,
"Tenu_ili_EastIndia",1962,23346.67363,,,,,,,,,,
"Tenu_ili_EastIndia",1963,24713.41475,,,,,,,,,,
"Tenu_ili_EastIndia",1964,27529.54171,,,,,,,,,,
"Tenu_ili_EastIndia",1965,29292.41033,,,,,,,,,,
"Tenu_ili_EastIndia",1966,32648.24271,,,,,,,,,,
"Tenu_ili_EastIndia",1967,32883.06118,,,,,,,,,,
"Tenu_ili_EastIndia",1968,35829.18465,,,,,,,,,,
"Tenu_ili_EastIndia",1969,36632.96885,,,,,,,,,,
"Tenu_ili_EastIndia",1970,39754.18753,,,,,,,,,,
"Tenu_ili_EastIndia",1971,41505.81518,,,,,,,,,,
"Tenu_ili_EastIndia",1972,45496.10518,,,,,,,,,,
"Tenu_ili_EastIndia",1973,48224.04458,,,,,,,,,,
"Tenu_ili_EastIndia",1974,51053.13866,,,,,,,,,,
"Tenu_ili_EastIndia",1975,51005.47109,,,,,,,,,,
"Tenu_ili_EastIndia",1976,53483.89431,,,,,,,,,,
"Tenu_ili_EastIndia",1977,53528.08384,,,,,,,,,,
"Tenu_ili_EastIndia",1978,111556.689,,,,,,,,,,
"Tenu_ili_EastIndia",1979,93336.055,,,,,,,,,,
"Tenu_ili_EastIndia",1980,86268.33493,,,,,,,,,,
"Tenu_ili_EastIndia",1981,83198.66985,,,,,,,,,,
"Tenu_ili_EastIndia",1982,85237.80141,,,,,,,,,,
"Tenu_ili_EastIndia",1983,97088.71064,,,,,,,,,,
"Tenu_ili_EastIndia",1984,96830.75991,,,,,,,,,,
"Tenu_ili_EastIndia",1985,106343.4742,,,,,,,,,,
"Tenu_ili_EastIndia",1986,133010.7406,,,,,,,,,,
"Tenu_ili_EastIndia",1987,162622.1923,,,,,,,,,,
"Tenu_ili_EastIndia",1988,159614.6716,,,,,,,,,,
"Tenu_ili_EastIndia",1989,162210.367,,,,,,,,,,
"Tenu_ili_EastIndia",1990,163312.5014,,,,,,,,,,
"Tenu_ili_EastIndia",1991,173526.9471,,,,,,,,,,
"Tenu_ili_EastIndia",1992,199400.894,,,,,,,,,,
"Tenu_ili_EastIndia",1993,206740.6304,,,,,,,,,,
"Tenu_ili_EastIndia",1994,190817.659,,,,,,,,,,
"Tenu_ili_EastIndia",1995,212347.1447,,,,,,,,,,
"Tenu_ili_EastIndia",1996,230036.5241,,,,,,,,,,
"Tenu_ili_EastIndia",1997,220830.8622,,,,,,,,,,
"Tenu_ili_EastIndia",1998,221291.2046,,,,,,,,,,
"Tenu_ili_EastIndia",1999,234206.7506,,,,,,,,,,
"Tenu_ili_EastIndia",2000,237157.0003,,,,,,,,,,
"Tenu_ili_EastIndia",2001,252108.9948,,,,,,,,,,
"Tenu_ili_EastIndia",2002,244101.9933,,,,,,,,,,
"Tenu_ili_EastIndia",2003,201729.9716,,,,,,,,,,
"Tenu_ili_EastIndia",2004,259623.247,,,,,,,,,,
"Tenu_ili_EastIndia",2005,263239.4946,,,,,,,,,,
"Tenu_ili_EastIndia",2006,263674.2217,,,,,,,,,,
"Tenu_ili_EastIndia",2007,251211.5525,,,,,,,,,,
"Tenu_ili_EastIndia",2008,254941.8904,,,,,,,,,,
"Tenu_ili_EastIndia",2009,256063.2967,,,,,,,,,,
"Tenu_ili_EastIndia",2010,301021.6627,,,,,,,,,,
"Tenu_ili_EastIndia",2011,282630.6962,,,,,,,,,,
"Tenu_ili_EastIndia",2012,281110.5748,,,,,,,,,,
"Tenu_ili_EastIndia",2013,300565.7132,,,,,,,,,,
"Tenu_ili_EastIndia",2014,306082.2384,,,,,,,,,,
"Thun_ala_NorthAtlantic",1950,78197.36214,,,,,,,,,,
"Thun_ala_NorthAtlantic",1951,89992.73906,,,,,,,,,,
"Thun_ala_NorthAtlantic",1952,92166.82313,,,,,,,,,,
"Thun_ala_NorthAtlantic",1953,87997.54841,,,,,,,,,,
"Thun_ala_NorthAtlantic",1954,86278.29815,,,,,,,,,,
"Thun_ala_NorthAtlantic",1955,95014.8226,,,,,,,,,,
"Thun_ala_NorthAtlantic",1956,89892.34526,,,,,,,,,,
"Thun_ala_NorthAtlantic",1957,114328.0249,,,,,,,,,,
"Thun_ala_NorthAtlantic",1958,107057.5364,,,,,,,,,,
"Thun_ala_NorthAtlantic",1959,112739.5957,,,,,,,,,,
"Thun_ala_NorthAtlantic",1960,130211.3672,,,,,,,,,,
"Thun_ala_NorthAtlantic",1961,123911.3307,,,,,,,,,,
"Thun_ala_NorthAtlantic",1962,119072.1836,,,,,,,,,,
"Thun_ala_NorthAtlantic",1963,118323.9878,,,,,,,,,,
"Thun_ala_NorthAtlantic",1964,149221.5876,,,,,,,,,,
"Thun_ala_NorthAtlantic",1965,258447.6827,,,,,,,,,,
"Thun_ala_NorthAtlantic",1966,638663.3473,,,,,,,,,,
"Thun_ala_NorthAtlantic",1967,1087509.449,,,,,,,,,,
"Thun_ala_NorthAtlantic",1968,958360.2082,,,,,,,,,,
"Thun_ala_NorthAtlantic",1969,849265.3192,,,,,,,,,,
"Thun_ala_NorthAtlantic",1970,417370.7935,,,,,,,,,,
"Thun_ala_NorthAtlantic",1971,312791.4181,,,,,,,,,,
"Thun_ala_NorthAtlantic",1972,259768.4771,,,,,,,,,,
"Thun_ala_NorthAtlantic",1973,441652.5743,,,,,,,,,,
"Thun_ala_NorthAtlantic",1974,442166.7532,,,,,,,,,,
"Thun_ala_NorthAtlantic",1975,406190.2818,,,,,,,,,,
"Thun_ala_NorthAtlantic",1976,495245.4628,,,,,,,,,,
"Thun_ala_NorthAtlantic",1977,570944.8735,,,,,,,,,,
"Thun_ala_NorthAtlantic",1978,695194.5417,,,,,,,,,,
"Thun_ala_NorthAtlantic",1979,728021.3953,,,,,,,,,,
"Thun_ala_NorthAtlantic",1980,658982.1015,,,,,,,,,,
"Thun_ala_NorthAtlantic",1981,623114.8968,,,,,,,,,,
"Thun_ala_NorthAtlantic",1982,598222.3625,,,,,,,,,,
"Thun_ala_NorthAtlantic",1983,543949.6913,,,,,,,,,,
"Thun_ala_NorthAtlantic",1984,650175.2593,,,,,,,,,,
"Thun_ala_NorthAtlantic",1985,562931.9956,,,,,,,,,,
"Thun_ala_NorthAtlantic",1986,517169.2655,,,,,,,,,,
"Thun_ala_NorthAtlantic",1987,637048.9653,,,,,,,,,,
"Thun_ala_NorthAtlantic",1988,644368.0614,,,,,,,,,,
"Thun_ala_NorthAtlantic",1989,597380.3628,,,,,,,,,,
"Thun_ala_NorthAtlantic",1990,574349.2591,,,,,,,,,,
"Thun_ala_NorthAtlantic",1991,643746.8087,,,,,,,,,,
"Thun_ala_NorthAtlantic",1992,742567.6031,,,,,,,,,,
"Thun_ala_NorthAtlantic",1993,806601.6319,,,,,,,,,,
"Thun_ala_NorthAtlantic",1994,795345.7957,,,,,,,,,,
"Thun_ala_NorthAtlantic",1995,689730.3044,,,,,,,,,,
"Thun_ala_NorthAtlantic",1996,483159.583,,,,,,,,,,
"Thun_ala_NorthAtlantic",1997,490708.0189,,,,,,,,,,
"Thun_ala_NorthAtlantic",1998,587290.2181,,,,,,,,,,
"Thun_ala_NorthAtlantic",1999,573397.2768,,,,,,,,,,
"Thun_ala_NorthAtlantic",2000,645649.89,,,,,,,,,,
"Thun_ala_NorthAtlantic",2001,660023.0346,,,,,,,,,,
"Thun_ala_NorthAtlantic",2002,685558.414,,,,,,,,,,
"Thun_ala_NorthAtlantic",2003,613798.4126,,,,,,,,,,
"Thun_ala_NorthAtlantic",2004,603318.2859,,,,,,,,,,
"Thun_ala_NorthAtlantic",2005,427543.5396,,,,,,,,,,
"Thun_ala_NorthAtlantic",2006,403936.2565,,,,,,,,,,
"Thun_ala_NorthAtlantic",2007,487958.0334,,,,,,,,,,
"Thun_ala_NorthAtlantic",2008,524663.6704,,,,,,,,,,
"Thun_ala_NorthAtlantic",2009,597097.8617,,,,,,,,,,
"Thun_ala_NorthAtlantic",2010,658610.5872,,,,,,,,,,
"Thun_ala_NorthAtlantic",2011,749472.3853,,,,,,,,,,
"Thun_ala_NorthAtlantic",2012,722260.8769,,,,,,,,,,
"Thun_ala_NorthAtlantic",2013,690028.4555,,,,,,,,,,
"Thun_ala_NorthAtlantic",2014,1133959.338,,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1950,7.663149176,,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1951,7.655764772,,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1952,7.641503642,,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1953,7.656364755,,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1954,7.637349915,,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1955,7.635226898,,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1956,30.64520317,,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1957,866.1788586,,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1958,2003.610629,,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1959,5316.939614,,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1960,12146.1587,,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1961,11926.92278,,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1962,5480.449591,,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1963,3749.802811,,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1964,3521.483637,,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1965,2616.655185,,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1966,4842.37407,,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1967,7414.544014,801.353,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1968,11537.44985,791.725,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1969,18462.20491,743.267,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1970,15932.88883,599.703,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1971,21346.88,629.15,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1972,27593.1533,415.401,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1973,22454.85261,319.227,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1974,17548.78882,343.323,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1975,15773.02041,405.044,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1976,17839.96218,374.692,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1977,19120.69033,449.758,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1978,22255.72863,384.151,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1979,22962.647,352.288,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1980,24055.99607,361.367,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1981,22889.95705,321.198,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1982,28929.53348,301.332,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1983,17001.44767,294.834,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1984,17307.38287,368.196,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1985,35980.74213,300.707,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1986,40537.97625,295.304,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1987,44369.07152,263.458,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1988,34700.98229,195.449,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1989,34362.94662,165.609,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1990,36479.66707,177.618,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1991,33660.76111,197.547,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1992,39875.26721,214.567,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1993,36755.1406,218.197,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1994,39588.57436,282.081,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1995,29508.25822,276.066,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1996,34102.27813,292.352,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1997,34801.55188,308.641,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1998,35422.13454,281.759,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",1999,28702.10621,197.968,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",2000,30507.07148,174.602,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",2001,41403.76154,218.395,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",2002,38000.76449,175.165,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",2003,29834.26166,153.284,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",2004,26493.12403,202.268,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",2005,21392.73382,253.888,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",2006,27823.80939,202.059,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",2007,24301.02306,239.128,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",2008,22314.45226,248.354,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",2009,27376.64258,262.413,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",2010,22838.76258,286.47,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",2011,26552.72797,240.716,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",2012,27867.38023,250.9277,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",2013,23165.31389,270.3402,,,,,,,,,
"Thun_ala_SouthAtlanticOcean",2014,17578.80874,180.6426,,,,,,,,,
"Thun_alb_AtlanticOcean",1950,2446.653287,,,,,,,,,,
"Thun_alb_AtlanticOcean",1951,3963.682709,,,,,,,,,,
"Thun_alb_AtlanticOcean",1952,3025.05473,,,,,,,,,,
"Thun_alb_AtlanticOcean",1953,2717.969066,,,,,,,,,,
"Thun_alb_AtlanticOcean",1954,2829.047952,,,,,,,,,,
"Thun_alb_AtlanticOcean",1955,3163.485212,,,,,,,,,,
"Thun_alb_AtlanticOcean",1956,9382.865116,,,,,,,,,,
"Thun_alb_AtlanticOcean",1957,26811.82862,,,,,,,,,,
"Thun_alb_AtlanticOcean",1958,44049.81311,,,,,,,,,,
"Thun_alb_AtlanticOcean",1959,61119.97924,,,,,,,,,,
"Thun_alb_AtlanticOcean",1960,72061.4146,,,,,,,,,,
"Thun_alb_AtlanticOcean",1961,62365.11656,,,,,,,,,,
"Thun_alb_AtlanticOcean",1962,59562.9913,,,,,,,,,,
"Thun_alb_AtlanticOcean",1963,65533.84572,,,,,,,,,,
"Thun_alb_AtlanticOcean",1964,69382.2982,,,,,,,,,,
"Thun_alb_AtlanticOcean",1965,70226.99973,2.76,,,,,,,,,
"Thun_alb_AtlanticOcean",1966,61659.41829,2.21,,,,,,,,,
"Thun_alb_AtlanticOcean",1967,62070.21162,4.55,,,,,,,,,
"Thun_alb_AtlanticOcean",1968,89101.12165,3.68,,,,,,,,,
"Thun_alb_AtlanticOcean",1969,97029.22227,3.14,,,,,,,,,
"Thun_alb_AtlanticOcean",1970,79238.80835,2.12,,,,,,,,,
"Thun_alb_AtlanticOcean",1971,79371.66575,1.9,,,,,,,,,
"Thun_alb_AtlanticOcean",1972,99488.27329,1.68,,,,,,,,,
"Thun_alb_AtlanticOcean",1973,100243.9752,1.44,,,,,,,,,
"Thun_alb_AtlanticOcean",1974,113040.3688,2.17,,,,,,,,,
"Thun_alb_AtlanticOcean",1975,130790.2327,1.17,,,,,,,,,
"Thun_alb_AtlanticOcean",1976,129311.2096,1.58,,,,,,,,,
"Thun_alb_AtlanticOcean",1977,137590.35,0.84,,,,,,,,,
"Thun_alb_AtlanticOcean",1978,140103.3109,1.45,,,,,,,,,
"Thun_alb_AtlanticOcean",1979,137654.8172,1.81,,,,,,,,,
"Thun_alb_AtlanticOcean",1980,136988.3457,1.23,,,,,,,,,
"Thun_alb_AtlanticOcean",1981,160592.7611,1.21,,,,,,,,,
"Thun_alb_AtlanticOcean",1982,170356.8852,1.09,,,,,,,,,
"Thun_alb_AtlanticOcean",1983,173704.1321,1.22,,,,,,,,,
"Thun_alb_AtlanticOcean",1984,122450.577,1.59,,,,,,,,,
"Thun_alb_AtlanticOcean",1985,102973.9474,0.81,,,,,,,,,
"Thun_alb_AtlanticOcean",1986,158231.6551,1.59,,,,,,,,,
"Thun_alb_AtlanticOcean",1987,160335.7394,1.56,,,,,,,,,
"Thun_alb_AtlanticOcean",1988,145548.3215,1.43,,,,,,,,,
"Thun_alb_AtlanticOcean",1989,173802.9179,1.09,,,,,,,,,
"Thun_alb_AtlanticOcean",1990,200740.3206,3.05,,,,,,,,,
"Thun_alb_AtlanticOcean",1991,178706.6078,1.42,,,,,,,,,
"Thun_alb_AtlanticOcean",1992,174712.3383,1.23,,,,,,,,,
"Thun_alb_AtlanticOcean",1993,172151.2579,0.67,,,,,,,,,
"Thun_alb_AtlanticOcean",1994,180989.5753,0.98,,,,,,,,,
"Thun_alb_AtlanticOcean",1995,162597.384,0.66,,,,,,,,,
"Thun_alb_AtlanticOcean",1996,157273.771,0.66,,,,,,,,,
"Thun_alb_AtlanticOcean",1997,142482.7004,0.58,,,,,,,,,
"Thun_alb_AtlanticOcean",1998,148502.9306,0.66,,,,,,,,,
"Thun_alb_AtlanticOcean",1999,143999.2618,0.81,,,,,,,,,
"Thun_alb_AtlanticOcean",2000,139292.3148,0.82,,,,,,,,,
"Thun_alb_AtlanticOcean",2001,162543.6671,0.74,,,,,,,,,
"Thun_alb_AtlanticOcean",2002,142501.2571,0.68,,,,,,,,,
"Thun_alb_AtlanticOcean",2003,132062.8263,0.8,,,,,,,,,
"Thun_alb_AtlanticOcean",2004,123178.2784,0.1,,,,,,,,,
"Thun_alb_AtlanticOcean",2005,110954.9934,0.8,,,,,,,,,
"Thun_alb_AtlanticOcean",2006,114677.7991,0.89,,,,,,,,,
"Thun_alb_AtlanticOcean",2007,108637.1391,0.9,,,,,,,,,
"Thun_alb_AtlanticOcean",2008,114978.0449,0.8,,,,,,,,,
"Thun_alb_AtlanticOcean",2009,123746.0127,0.71,,,,,,,,,
"Thun_alb_AtlanticOcean",2010,120509.5503,0.67,,,,,,,,,
"Thun_alb_AtlanticOcean",2011,112490.0924,1.12,,,,,,,,,
"Thun_alb_AtlanticOcean",2012,117838.8116,1.28,,,,,,,,,
"Thun_alb_AtlanticOcean",2013,110190.9224,1.68,,,,,,,,,
"Thun_alb_AtlanticOcean",2014,108551.5476,1.2,,,,,,,,,
"Thun_alb_IndianOcean",1950,10315.87552,,,,,,,,,,
"Thun_alb_IndianOcean",1951,11219.83906,,,,,,,,,,
"Thun_alb_IndianOcean",1952,15468.27681,,,,,,,,,,
"Thun_alb_IndianOcean",1953,18865.46448,,,,,,,,,,
"Thun_alb_IndianOcean",1954,34660.8701,,,,,,,,,,
"Thun_alb_IndianOcean",1955,60110.38533,,,,,,,,,,
"Thun_alb_IndianOcean",1956,75310.76242,,,,,,,,,,
"Thun_alb_IndianOcean",1957,49136.79206,,,,,,,,,,
"Thun_alb_IndianOcean",1958,40253.5665,,,,,,,,,,
"Thun_alb_IndianOcean",1959,40485.39076,,,,,,,,,,
"Thun_alb_IndianOcean",1960,54025.63134,,,,,,,,,,
"Thun_alb_IndianOcean",1961,52911.59434,,,,,,,,,,
"Thun_alb_IndianOcean",1962,66099.04629,,,,,,,,,,
"Thun_alb_IndianOcean",1963,45841.63895,,,,,,,,,,
"Thun_alb_IndianOcean",1964,47527.38091,,,,,,,,,,
"Thun_alb_IndianOcean",1965,46866.41218,,,,,,,,,,
"Thun_alb_IndianOcean",1966,66944.35387,,,,,,,,,,
"Thun_alb_IndianOcean",1967,56449.46293,,,,,,,,,,
"Thun_alb_IndianOcean",1968,98653.98694,,,,,,,,,,
"Thun_alb_IndianOcean",1969,75290.30528,,,,,,,,,,
"Thun_alb_IndianOcean",1970,53009.62656,,,,,,,,,,
"Thun_alb_IndianOcean",1971,54907.27963,,,,,,,,,,
"Thun_alb_IndianOcean",1972,57982.28234,,,,,,,,,,
"Thun_alb_IndianOcean",1973,54346.74473,,,,,,,,,,
"Thun_alb_IndianOcean",1974,59792.06378,,,,,,,,,,
"Thun_alb_IndianOcean",1975,61437.40688,,,,,,,,,,
"Thun_alb_IndianOcean",1976,66762.50554,,,,,,,,,,
"Thun_alb_IndianOcean",1977,91253.37795,,,,,,,,,,
"Thun_alb_IndianOcean",1978,82348.54664,,,,,,,,,,
"Thun_alb_IndianOcean",1979,74802.30936,,,,,,,,,,
"Thun_alb_IndianOcean",1980,68146.1107,1.2,,,,,,,,,
"Thun_alb_IndianOcean",1981,73147.90617,1.41,,,,,,,,,
"Thun_alb_IndianOcean",1982,87721.12585,1.49,,,,,,,,,
"Thun_alb_IndianOcean",1983,90272.38743,1.57,,,,,,,,,
"Thun_alb_IndianOcean",1984,134660.6196,1.73,,,,,,,,,
"Thun_alb_IndianOcean",1985,153339.9568,1.23,,,,,,,,,
"Thun_alb_IndianOcean",1986,165928.4359,2.12,,,,,,,,,
"Thun_alb_IndianOcean",1987,187203.0197,1.75,,,,,,,,,
"Thun_alb_IndianOcean",1988,245102.4994,1.97,,,,,,,,,
"Thun_alb_IndianOcean",1989,236095.0566,1.08,,,,,,,,,
"Thun_alb_IndianOcean",1990,279829.6933,1.08,,,,,,,,,
"Thun_alb_IndianOcean",1991,273245.7946,1.06,,,,,,,,,
"Thun_alb_IndianOcean",1992,346289.1977,1.48,,,,,,,,,
"Thun_alb_IndianOcean",1993,429855.4766,1.29,,,,,,,,,
"Thun_alb_IndianOcean",1994,366982.6139,0.87,,,,,,,,,
"Thun_alb_IndianOcean",1995,387784.176,0.72,,,,,,,,,
"Thun_alb_IndianOcean",1996,399134.9007,0.96,,,,,,,,,
"Thun_alb_IndianOcean",1997,399612.8342,0.66,,,,,,,,,
"Thun_alb_IndianOcean",1998,366869.9842,0.95,,,,,,,,,
"Thun_alb_IndianOcean",1999,418747.0927,0.83,,,,,,,,,
"Thun_alb_IndianOcean",2000,395761.1563,0.74,,,,,,,,,
"Thun_alb_IndianOcean",2001,379259.1351,0.76,,,,,,,,,
"Thun_alb_IndianOcean",2002,417670.3529,1.06,,,,,,,,,
"Thun_alb_IndianOcean",2003,554997.555,0.64,,,,,,,,,
"Thun_alb_IndianOcean",2004,637444.1691,0.77,,,,,,,,,
"Thun_alb_IndianOcean",2005,624954.6574,0.9,,,,,,,,,
"Thun_alb_IndianOcean",2006,545108.0941,1.12,,,,,,,,,
"Thun_alb_IndianOcean",2007,425851.6327,0.56,,,,,,,,,
"Thun_alb_IndianOcean",2008,386802.764,0.45,,,,,,,,,
"Thun_alb_IndianOcean",2009,348974.1499,0.3,,,,,,,,,
"Thun_alb_IndianOcean",2010,378197.4778,0.43,,,,,,,,,
"Thun_alb_IndianOcean",2011,430306.2313,0.58,,,,,,,,,
"Thun_alb_IndianOcean",2012,542505.0425,0.84,,,,,,,,,
"Thun_alb_IndianOcean",2013,532219.2133,0.46,,,,,,,,,
"Thun_alb_IndianOcean",2014,534814.364,0.53,,,,,,,,,
"Thun_alb_WCPFC",1950,161103.4052,"NA",,,,,,,,,
"Thun_alb_WCPFC",1951,133837.0014,"NA",,,,,,,,,
"Thun_alb_WCPFC",1952,176080.6254,7874.793894,,,,,,,,,
"Thun_alb_WCPFC",1953,71097.1238,7933.514657,,,,,,,,,
"Thun_alb_WCPFC",1954,90074.62831,7731.20501,,,,,,,,,
"Thun_alb_WCPFC",1955,94293.49941,7592.934232,,,,,,,,,
"Thun_alb_WCPFC",1956,99166.95009,7884.100581,,,,,,,,,
"Thun_alb_WCPFC",1957,137201.1018,8056.939053,,,,,,,,,
"Thun_alb_WCPFC",1958,142847.5804,8260.356639,,,,,,,,,
"Thun_alb_WCPFC",1959,118356.3249,8547.534408,,,,,,,,,
"Thun_alb_WCPFC",1960,132482.1028,8318.286017,,,,,,,,,
"Thun_alb_WCPFC",1961,130934.3698,7307.08599,,,,,,,,,
"Thun_alb_WCPFC",1962,142517.975,6280.91296,,,,,,,,,
"Thun_alb_WCPFC",1963,129087.0889,5970.911649,,,,,,,,,
"Thun_alb_WCPFC",1964,112203.3647,6063.978519,,,,,,,,,
"Thun_alb_WCPFC",1965,110970.348,6049.353725,,,,,,,,,
"Thun_alb_WCPFC",1966,131974.3168,5569.660489,,,,,,,,,
"Thun_alb_WCPFC",1967,100445.8948,5246.319594,,,,,,,,,
"Thun_alb_WCPFC",1968,122256.2994,5032.265794,,,,,,,,,
"Thun_alb_WCPFC",1969,124922.4636,4840.813948,,,,,,,,,
"Thun_alb_WCPFC",1970,135143.3687,4857.433032,,,,,,,,,
"Thun_alb_WCPFC",1971,139214.0023,5014.981946,,,,,,,,,
"Thun_alb_WCPFC",1972,152163.757,4741.099445,,,,,,,,,
"Thun_alb_WCPFC",1973,164451.1334,4569.590499,,,,,,,,,
"Thun_alb_WCPFC",1974,166921.3589,4475.194103,,,,,,,,,
"Thun_alb_WCPFC",1975,175978.0742,4382.127234,,,,,,,,,
"Thun_alb_WCPFC",1976,194971.5859,4416.694928,,,,,,,,,
"Thun_alb_WCPFC",1977,226942.5369,4637.396362,,,,,,,,,
"Thun_alb_WCPFC",1978,225111.9902,4953.823718,,,,,,,,,
"Thun_alb_WCPFC",1979,248599.801,4850.120635,,,,,,,,,
"Thun_alb_WCPFC",1980,279636.8661,4589.799305,,,,,,,,,
"Thun_alb_WCPFC",1981,280147.5635,4235.879296,,,,,,,,,
"Thun_alb_WCPFC",1982,277662.5177,4136.164793,,,,,,,,,
"Thun_alb_WCPFC",1983,330693.3961,4118.880946,,,,,,,,,
