"Stock","yr","ct","bt",,,,,,,
"cod-iceg",1960,470121,712439,,,,,,,
"cod-iceg",1961,377291,469374,,,,,,,
"cod-iceg",1962,388985,571614,,,,,,,
"cod-iceg",1963,408800,510186,,,,,,,
"cod-iceg",1964,437012,453246,,,,,,,
"cod-iceg",1965,387106,318588,,,,,,,
"cod-iceg",1966,353357,277969,,,,,,,
"cod-iceg",1967,335721,257009,,,,,,,
"cod-iceg",1968,381770,221959,,,,,,,
"cod-iceg",1969,403205,314034,,,,,,,
"cod-iceg",1970,475077,331527,,,,,,,
"cod-iceg",1971,444248,242925,,,,,,,
"cod-iceg",1972,395166,222252,,,,,,,
"cod-iceg",1973,369205,245944,,,,,,,
"cod-iceg",1974,368133,187669,,,,,,,
"cod-iceg",1975,364754,169023,,,,,,,
"cod-iceg",1976,346253,139357,,,,,,,
"cod-iceg",1977,340086,199795,,,,,,,
"cod-iceg",1978,329602,213472,,,,,,,
"cod-iceg",1979,366462,305369,,,,,,,
"cod-iceg",1980,432237,358371,,,,,,,
"cod-iceg",1981,465032,265714,,,,,,,
"cod-iceg",1982,380068,169082,,,,,,,
"cod-iceg",1983,298049,132004,,,,,,,
"cod-iceg",1984,282022,143098,,,,,,,
"cod-iceg",1985,323428,165594,,,,,,,
"cod-iceg",1986,364797,197834,,,,,,,
"cod-iceg",1987,389915,152472,,,,,,,
"cod-iceg",1988,377554,169571,,,,,,,
"cod-iceg",1989,363125,174449,,,,,,,
"cod-iceg",1990,335316,215606,,,,,,,
"cod-iceg",1991,307759,165986,,,,,,,
"cod-iceg",1992,264834,152494,,,,,,,
"cod-iceg",1993,250704,123097,,,,,,,
"cod-iceg",1994,178138,158854,,,,,,,
"cod-iceg",1995,168592,179591,,,,,,,
"cod-iceg",1996,180701,161850,,,,,,,
"cod-iceg",1997,203112,192442,,,,,,,
"cod-iceg",1998,243987,204859,,,,,,,
"cod-iceg",1999,260147,183618,,,,,,,
"cod-iceg",2000,235092,173878,,,,,,,
"cod-iceg",2001,236705,167932,,,,,,,
"cod-iceg",2002,209537,203796,,,,,,,
"cod-iceg",2003,207246,193407,,,,,,,
"cod-iceg",2004,228337,202944,,,,,,,
"cod-iceg",2005,213865,230364,,,,,,,
"cod-iceg",2006,197247,225566,,,,,,,
"cod-iceg",2007,171646,210642,,,,,,,
"cod-iceg",2008,147668,273051,,,,,,,
"cod-iceg",2009,183302,257608,,,,,,,
"cod-iceg",2010,170009,295656,,,,,,,
"cod-iceg",2011,172207,368713,,,,,,,
"cod-iceg",2012,196177,408345,,,,,,,
"cod-iceg",2013,223594,447024,,,,,,,
"cod-iceg",2014,221990,417504,,,,,,,
"cod-iceg",2015,230225,533186,,,,,,,
"cod-scow",1981,24168,40536,,,,,,,
"cod-scow",1982,22082,38598,,,,,,,
"cod-scow",1983,21503,34277,,,,,,,
"cod-scow",1984,21601,31645,,,,,,,
"cod-scow",1985,19570,25231,,,,,,,
"cod-scow",1986,12083,19945,,,,,,,
"cod-scow",1987,21358,21052,,,,,,,
"cod-scow",1988,20781,27549,,,,,,,
"cod-scow",1989,19246,23963,,,,,,,
"cod-scow",1990,12746,19470,,,,,,,
"cod-scow",1991,11549,15980,,,,,,,
"cod-scow",1992,10865,13739,,,,,,,
"cod-scow",1993,10453,17406,,,,,,,
"cod-scow",1994,9588,18576,,,,,,,
"cod-scow",1995,9580,19057,,,,,,,
"cod-scow",1996,9489,19076,,,,,,,
"cod-scow",1997,7533,13827,,,,,,,
"cod-scow",1998,6252,11837,,,,,,,
"cod-scow",1999,4270,10605,,,,,,,
"cod-scow",2000,3798,7542,,,,,,,
"cod-scow",2001,2439,7926,,,,,,,
"cod-scow",2002,2722,7441,,,,,,,
"cod-scow",2003,1275,5440,,,,,,,
"cod-scow",2004,612,3360,,,,,,,
"cod-scow",2005,552,2264,,,,,,,
"cod-scow",2006,954,1646,,,,,,,
"cod-scow",2007,2474,2428,,,,,,,
"cod-scow",2008,1377,2518,,,,,,,
"cod-scow",2009,1353,2013,,,,,,,
"cod-scow",2010,1344,2334,,,,,,,
"cod-scow",2011,2124,2856,,,,,,,
"cod-scow",2012,1632,2647,,,,,,,
"cod-scow",2013,1501,2277,,,,,,,
"cod-scow",2014,1668,2905,,,,,,,
"dgs-nea",1980,40968,586414,,,,,,,
"dgs-nea",1981,39962,563219,,,,,,,
"dgs-nea",1982,32402,540433,,,,,,,
"dgs-nea",1983,37046,524746,,,,,,,
"dgs-nea",1984,35194,503214,,,,,,,
"dgs-nea",1985,38674,482359,,,,,,,
"dgs-nea",1986,30910,457365,,,,,,,
"dgs-nea",1987,42354,439403,,,,,,,
"dgs-nea",1988,35569,409212,,,,,,,
"dgs-nea",1989,30277,385706,,,,,,,
"dgs-nea",1990,29906,366801,,,,,,,
"dgs-nea",1991,29563,348548,,,,,,,
"dgs-nea",1992,29046,330032,,,,,,,
"dgs-nea",1993,25637,311231,,,,,,,
"dgs-nea",1994,20851,295683,,,,,,,
"dgs-nea",1995,21318,284231,,,,,,,
"dgs-nea",1996,17295,272148,,,,,,,
"dgs-nea",1997,15347,263736,,,,,,,
"dgs-nea",1998,13919,256762,,,,,,,
"dgs-nea",1999,12385,250646,,,,,,,
"dgs-nea",2000,15889,245646,,,,,,,
"dgs-nea",2001,16693,236746,,,,,,,
"dgs-nea",2002,11020,226875,,,,,,,
"dgs-nea",2003,12247,222723,,,,,,,
"dgs-nea",2004,9364,217241,,,,,,,
"dgs-nea",2005,8357,214615,,,,,,,
"dgs-nea",2006,4055,212924,,,,,,,
"dgs-nea",2007,2853,215591,,,,,,,
"dgs-nea",2008,1737,219551,,,,,,,
"dgs-nea",2009,2561,224770,,,,,,,
"dgs-nea",2010,2384,229615,,,,,,,
"dgs-nea",2011,2384,233931,,,,,,,
"dgs-nea",2012,2384,238353,,,,,,,
"dgs-nea",2013,2384,243135,,,,,,,
"ghl-arct",1992,8602,300444,,,,,,,
"ghl-arct",1993,11933,377815,,,,,,,
"ghl-arct",1994,9226,439104,,,,,,,
"ghl-arct",1995,11734,487292,,,,,,,
"ghl-arct",1996,14347,515856,,,,,,,
"ghl-arct",1997,9410,530290,,,,,,,
"ghl-arct",1998,11893,542043,,,,,,,
"ghl-arct",1999,19517,546636,,,,,,,
"ghl-arct",2000,14437,547237,,,,,,,
"ghl-arct",2001,16307,549461,,,,,,,
"ghl-arct",2002,13161,550507,,,,,,,
"ghl-arct",2003,13578,553607,,,,,,,
"ghl-arct",2004,18899,556405,,,,,,,
"ghl-arct",2005,18834,556644,,,,,,,
"ghl-arct",2006,17904,564575,,,,,,,
"ghl-arct",2007,15453,582071,,,,,,,
"ghl-arct",2008,13792,609407,,,,,,,
"ghl-arct",2009,12990,643230,,,,,,,
"ghl-arct",2010,15229,678384,,,,,,,
"ghl-arct",2011,16606,707166,,,,,,,
"ghl-arct",2012,20288,727990,,,,,,,
"ghl-arct",2013,22167,735908,,,,,,,
"ghl-arct",2014,22244,733870,,,,,,,
"had-346a",1972,408150,2611400,,,,,,,
"had-346a",1973,344570,2551120,,,,,,,
"had-346a",1974,397030,3283950,,,,,,,
"had-346a",1975,494390,2459140,,,,,,,
"had-346a",1976,402050,1185430,,,,,,,
"had-346a",1977,240290,866730,,,,,,,
"had-346a",1978,146660,887280,,,,,,,
"had-346a",1979,149130,1395790,,,,,,,
"had-346a",1980,202620,1556750,,,,,,,
"had-346a",1981,226560,1126450,,,,,,,
"had-346a",1982,256280,942690,,,,,,,
"had-346a",1983,253310,1190420,,,,,,,
"had-346a",1984,247210,1427440,,,,,,,
"had-346a",1985,247400,948710,,,,,,,
"had-346a",1986,223840,1169730,,,,,,,
"had-346a",1987,195050,878390,,,,,,,
"had-346a",1988,179910,552040,,,,,,,
"had-346a",1989,127670,454020,,,,,,,
"had-346a",1990,86730,726810,,,,,,,
"had-346a",1991,97210,913550,,,,,,,
"had-346a",1992,135090,864540,,,,,,,
"had-346a",1993,180230,850430,,,,,,,
"had-346a",1994,169500,949810,,,,,,,
"had-346a",1995,168830,936390,,,,,,,
"had-346a",1996,204700,841180,,,,,,,
"had-346a",1997,170050,770320,,,,,,,
"had-346a",1998,161960,567020,,,,,,,
"had-346a",1999,123450,1587200,,,,,,,
"had-346a",2000,126880,2252130,,,,,,,
"had-346a",2001,173530,1124170,,,,,,,
"had-346a",2002,155160,723740,,,,,,,
"had-346a",2003,74410,497310,,,,,,,
"had-346a",2004,72510,406080,,,,,,,
"had-346a",2005,64120,1094760,,,,,,,
"had-346a",2006,66960,805910,,,,,,,
"had-346a",2007,67440,539360,,,,,,,
"had-346a",2008,47730,426260,,,,,,,
"had-346a",2009,47940,797370,,,,,,,
"had-346a",2010,45410,469000,,,,,,,
"had-346a",2011,49680,421780,,,,,,,
"had-346a",2012,43200,405400,,,,,,,
"had-346a",2013,47070,354670,,,,,,,
"had-346a",2014,46320,461180,,,,,,,
"had-7b-k",1993,4556,7450,,,,,,,
"had-7b-k",1994,6017,7889,,,,,,,
"had-7b-k",1995,6688,7276,,,,,,,
"had-7b-k",1996,11065,19341,,,,,,,
"had-7b-k",1997,13710,28135,,,,,,,
"had-7b-k",1998,8862,22059,,,,,,,
"had-7b-k",1999,5556,13784,,,,,,,
"had-7b-k",2000,10002,16932,,,,,,,
"had-7b-k",2001,12696,28701,,,,,,,
"had-7b-k",2002,13561,35681,,,,,,,
"had-7b-k",2003,17748,24770,,,,,,,
"had-7b-k",2004,15527,42993,,,,,,,
"had-7b-k",2005,11978,29134,,,,,,,
"had-7b-k",2006,8077,23299,,,,,,,
"had-7b-k",2007,9520,24568,,,,,,,
"had-7b-k",2008,18642,23584,,,,,,,
"had-7b-k",2009,18688,35897,,,,,,,
"had-7b-k",2010,26809,37011,,,,,,,
"had-7b-k",2011,27257,84951,,,,,,,
"had-7b-k",2012,28567,67709,,,,,,,
"had-7b-k",2013,15509,40295,,,,,,,
"had-7b-k",2014,13031,24534,,,,,,,
"had-7b-k",2015,15239,38229,,,,,,,
"had-arct",1950,132125,209190,,,,,,,
"had-arct",1951,120077,121419,,,,,,,
"had-arct",1952,127660,99310,,,,,,,
"had-arct",1953,123920,120572,,,,,,,
"had-arct",1954,156788,169058,,,,,,,
"had-arct",1955,202286,273758,,,,,,,
"had-arct",1956,213924,326766,,,,,,,
"had-arct",1957,123583,253470,,,,,,,
"had-arct",1958,112672,183139,,,,,,,
"had-arct",1959,88211,127007,,,,,,,
"had-arct",1960,154651,113210,,,,,,,
"had-arct",1961,193224,123377,,,,,,,
"had-arct",1962,187408,120572,,,,,,,
"had-arct",1963,146224,93807,,,,,,,
"had-arct",1964,99158,84120,,,,,,,
"had-arct",1965,118578,98716,,,,,,,
"had-arct",1966,161778,132323,,,,,,,
"had-arct",1967,136397,143200,,,,,,,
"had-arct",1968,181726,159851,,,,,,,
"had-arct",1969,130820,161297,,,,,,,
"had-arct",1970,88257,151146,,,,,,,
"had-arct",1971,78905,124742,,,,,,,
"had-arct",1972,266153,123871,,,,,,,
"had-arct",1973,322226,123007,,,,,,,
"had-arct",1974,221157,161458,,,,,,,
"had-arct",1975,175758,185165,,,,,,,
"had-arct",1976,137264,179333,,,,,,,
"had-arct",1977,110158,112871,,,,,,,
"had-arct",1978,95422,72475,,,,,,,
"had-arct",1979,103623,57989,,,,,,,
"had-arct",1980,87889,59456,,,,,,,
"had-arct",1981,77153,69564,,,,,,,
"had-arct",1982,46955,67104,,,,,,,
"had-arct",1983,24600,59338,,,,,,,
"had-arct",1984,20945,54394,,,,,,,
"had-arct",1985,45052,49070,,,,,,,
"had-arct",1986,100563,50362,,,,,,,
"had-arct",1987,154916,66970,,,,,,,
"had-arct",1988,95255,76496,,,,,,,
"had-arct",1989,58518,82207,,,,,,,
"had-arct",1990,27182,85734,,,,,,,
"had-arct",1991,36216,99012,,,,,,,
"had-arct",1992,59922,109645,,,,,,,
"had-arct",1993,82379,124742,,,,,,,
"had-arct",1994,135186,163407,,,,,,,
"had-arct",1995,142448,209400,,,,,,,
"had-arct",1996,178128,251702,,,,,,,
"had-arct",1997,154359,205870,,,,,,,
"had-arct",1998,100630,145801,,,,,,,
"had-arct",1999,83195,116425,,,,,,,
"had-arct",2000,68944,99509,,,,,,,
"had-arct",2001,89640,113437,,,,,,,
"had-arct",2002,114798,138413,,,,,,,
"had-arct",2003,138926,183139,,,,,,,
"had-arct",2004,158279,182956,,,,,,,
"had-arct",2005,158298,191377,,,,,,,
"had-arct",2006,153157,196811,,,,,,,
"had-arct",2007,161525,221018,,,,,,,
"had-arct",2008,155604,218819,,,,,,,
"had-arct",2009,200061,252963,,,,,,,
"had-arct",2010,249200,362943,,,,,,,
"had-arct",2011,309785,511959,,,,,,,
"had-arct",2012,315627,627187,,,,,,,
"had-arct",2013,193744,704328,,,,,,,
"had-arct",2014,177522,764517,,,,,,,
"had-arct",2015,194756,802109,,,,,,,
"had-faro",1957,20995,51049,,,,,,,
"had-faro",1958,23871,51409,,,,,,,
"had-faro",1959,20239,48340,,,,,,,
"had-faro",1960,25727,51101,,,,,,,
"had-faro",1961,20831,47901,,,,,,,
"had-faro",1962,27151,52039,,,,,,,
"had-faro",1963,27571,49706,,,,,,,
"had-faro",1964,19490,44185,,,,,,,
"had-faro",1965,18479,45605,,,,,,,
"had-faro",1966,18766,44027,,,,,,,
"had-faro",1967,13381,42086,,,,,,,
"had-faro",1968,17852,45495,,,,,,,
"had-faro",1969,23272,53583,,,,,,,
"had-faro",1970,21361,59957,,,,,,,
"had-faro",1971,19393,63920,,,,,,,
"had-faro",1972,16485,63133,,,,,,,
"had-faro",1973,18035,61620,,,,,,,
"had-faro",1974,14773,64629,,,,,,,
"had-faro",1975,20715,75403,,,,,,,
"had-faro",1976,26211,89217,,,,,,,
"had-faro",1977,25555,96371,,,,,,,
"had-faro",1978,19200,97225,,,,,,,
"had-faro",1979,12424,85392,,,,,,,
"had-faro",1980,15016,81895,,,,,,,
"had-faro",1981,12233,75838,,,,,,,
"had-faro",1982,11937,56797,,,,,,,
"had-faro",1983,12894,51803,,,,,,,
"had-faro",1984,12378,53808,,,,,,,
"had-faro",1985,15143,62576,,,,,,,
"had-faro",1986,14477,65563,,,,,,,
"had-faro",1987,14882,67247,,,,,,,
"had-faro",1988,12178,61842,,,,,,,
"had-faro",1989,14325,51668,,,,,,,
"had-faro",1990,11726,43617,,,,,,,
"had-faro",1991,8429,34532,,,,,,,
"had-faro",1992,5476,26835,,,,,,,
"had-faro",1993,4026,23072,,,,,,,
"had-faro",1994,4252,21444,,,,,,,
"had-faro",1995,4948,22571,,,,,,,
"had-faro",1996,9642,49203,,,,,,,
"had-faro",1997,17924,81257,,,,,,,
"had-faro",1998,22210,80936,,,,,,,
"had-faro",1999,18482,61819,,,,,,,
"had-faro",2000,15821,51599,,,,,,,
"had-faro",2001,15890,59520,,,,,,,
"had-faro",2002,24933,83361,,,,,,,
"had-faro",2003,27072,95070,,,,,,,
"had-faro",2004,23101,85459,,,,,,,
"had-faro",2005,20455,72052,,,,,,,
"had-faro",2006,17154,57336,,,,,,,
"had-faro",2007,12631,42218,,,,,,,
"had-faro",2008,7388,29458,,,,,,,
"had-faro",2009,5197,22676,,,,,,,
"had-faro",2010,5202,17439,,,,,,,
"had-faro",2011,3540,11917,,,,,,,
"had-faro",2012,2634,12376,,,,,,,
"had-faro",2013,2950,14903,,,,,,,
"had-faro",2014,3276,14082,,,,,,,
"had-faro",2015,3395,17455,,,,,,,
"had-iceg",1979,55330,96072,,,,,,,
"had-iceg",1980,51110,116521,,,,,,,
"had-iceg",1981,63558,141628,,,,,,,
"had-iceg",1982,69428,136817,,,,,,,
"had-iceg",1983,65942,112589,,,,,,,
"had-iceg",1984,48282,82961,,,,,,,
"had-iceg",1985,51102,66652,,,,,,,
"had-iceg",1986,48859,59837,,,,,,,
"had-iceg",1987,40760,46298,,,,,,,
"had-iceg",1988,54204,69391,,,,,,,
"had-iceg",1989,62885,99537,,,,,,,
"had-iceg",1990,67198,110745,,,,,,,
"had-iceg",1991,54692,89825,,,,,,,
"had-iceg",1992,47121,66379,,,,,,,
"had-iceg",1993,48123,71000,,,,,,,
"had-iceg",1994,59502,83295,,,,,,,
"had-iceg",1995,60884,85054,,,,,,,
"had-iceg",1996,56890,70008,,,,,,,
"had-iceg",1997,43764,58993,,,,,,,
"had-iceg",1998,41192,64203,,,,,,,
"had-iceg",1999,45411,64439,,,,,,,
"had-iceg",2000,42105,63509,,,,,,,
"had-iceg",2001,39654,70366,,,,,,,
"had-iceg",2002,50498,99344,,,,,,,
"had-iceg",2003,60883,147523,,,,,,,
"had-iceg",2004,84828,181303,,,,,,,
"had-iceg",2005,97225,176994,,,,,,,
"had-iceg",2006,97614,143410,,,,,,,
"had-iceg",2007,109966,162516,,,,,,,
"had-iceg",2008,102872,158368,,,,,,,
"had-iceg",2009,82045,142494,,,,,,,
"had-iceg",2010,64168,114084,,,,,,,
"had-iceg",2011,49433,97987,,,,,,,
"had-iceg",2012,46208,95026,,,,,,,
"had-iceg",2013,44097,100228,,,,,,,
"had-iceg",2014,33900,77383,,,,,,,
"had-iceg",2015,39646,87450,,,,,,,
"had-rock",1991,18883,15679,,,,,,,
"had-rock",1992,17191,18986,,,,,,,
"had-rock",1993,14637,19882,,,,,,,
"had-rock",1994,16756,24233,,,,,,,
"had-rock",1995,14755,29325,,,,,,,
"had-rock",1996,16431,25297,,,,,,,
"had-rock",1997,11060,21760,,,,,,,
"had-rock",1998,15846,20841,,,,,,,
"had-rock",1999,16283,16445,,,,,,,
"had-rock",2000,11167,11689,,,,,,,
"had-rock",2001,3453,6718,,,,,,,
"had-rock",2002,6723,7052,,,,,,,
"had-rock",2003,11482,13776,,,,,,,
"had-rock",2004,7283,16944,,,,,,,
"had-rock",2005,5696,16779,,,,,,,
"had-rock",2006,3145,14558,,,,,,,
"had-rock",2007,5590,11890,,,,,,,
"had-rock",2008,6305,24745,,,,,,,
"had-rock",2009,4794,15883,,,,,,,
"had-rock",2010,3710,13437,,,,,,,
"had-rock",2011,2057,8530,,,,,,,
"had-rock",2012,726,9131,,,,,,,
"had-rock",2013,1968,5766,,,,,,,
"had-rock",2014,1949,3985,,,,,,,
"had-rock",2015,2972,17560,,,,,,,
"her-2532-gor",1974,368652,1682942,,,,,,,
"her-2532-gor",1975,354851,1576946,,,,,,,
"her-2532-gor",1976,305420,1368401,,,,,,,
"her-2532-gor",1977,301952,1521341,,,,,,,
"her-2532-gor",1978,278966,1441096,,,,,,,
"her-2532-gor",1979,278182,1409250,,,,,,,
"her-2532-gor",1980,270282,1358036,,,,,,,
"her-2532-gor",1981,293615,1287374,,,,,,,
"her-2532-gor",1982,273134,1432878,,,,,,,
"her-2532-gor",1983,307601,1406255,,,,,,,
"her-2532-gor",1984,277926,1319032,,,,,,,
"her-2532-gor",1985,275760,1267672,,,,,,,
"her-2532-gor",1986,240516,1202236,,,,,,,
"her-2532-gor",1987,248653,1146459,,,,,,,
"her-2532-gor",1988,255734,1149871,,,,,,,
"her-2532-gor",1989,275501,1011958,,,,,,,
"her-2532-gor",1990,228572,868482,,,,,,,
"her-2532-gor",1991,197676,779647,,,,,,,
"her-2532-gor",1992,189781,798250,,,,,,,
"her-2532-gor",1993,209094,748273,,,,,,,
"her-2532-gor",1994,218260,753058,,,,,,,
"her-2532-gor",1995,188181,655277,,,,,,,
"her-2532-gor",1996,162578,599326,,,,,,,
"her-2532-gor",1997,160002,560805,,,,,,,
"her-2532-gor",1998,185780,509025,,,,,,,
"her-2532-gor",1999,145922,430939,,,,,,,
"her-2532-gor",2000,175646,436319,,,,,,,
"her-2532-gor",2001,148404,390937,,,,,,,
"her-2532-gor",2002,129222,404834,,,,,,,
"her-2532-gor",2003,113584,466643,,,,,,,
"her-2532-gor",2004,93006,475198,,,,,,,
"her-2532-gor",2005,91592,531875,,,,,,,
"her-2532-gor",2006,110372,589385,,,,,,,
"her-2532-gor",2007,116030,617797,,,,,,,
"her-2532-gor",2008,126155,628514,,,,,,,
"her-2532-gor",2009,134127,714242,,,,,,,
"her-2532-gor",2010,136706,759222,,,,,,,
"her-2532-gor",2011,116785,753878,,,,,,,
"her-2532-gor",2012,100893,804999,,,,,,,
"her-2532-gor",2013,100954,907367,,,,,,,
"her-2532-gor",2014,132700,1029218,,,,,,,
"her-2532-gor",2015,174433,1013132,,,,,,,
"her-30",1973,26971,216642,,,,,,,
"her-30",1974,23918,184425,,,,,,,
"her-30",1975,19567,171442,,,,,,,
"her-30",1976,23770,189283,,,,,,,
"her-30",1977,26304,193881,,,,,,,
"her-30",1978,25105,200586,,,,,,,
"her-30",1979,19049,188339,,,,,,,
"her-30",1980,20150,170246,,,,,,,
"her-30",1981,13700,160974,,,,,,,
"her-30",1982,17847,158736,,,,,,,
"her-30",1983,18501,182225,,,,,,,
"her-30",1984,25629,231654,,,,,,,
"her-30",1985,26120,258849,,,,,,,
"her-30",1986,26489,314268,,,,,,,
"her-30",1987,24520,399113,,,,,,,
"her-30",1988,27650,399113,,,,,,,
"her-30",1989,28658,501822,,,,,,,
"her-30",1990,31282,603198,,,,,,,
"her-30",1991,26219,644996,,,,,,,
"her-30",1992,39310,713544,,,,,,,
"her-30",1993,40179,625308,,,,,,,
"her-30",1994,56380,712119,,,,,,,
"her-30",1995,61086,536596,,,,,,,
"her-30",1996,56109,509406,,,,,,,
"her-30",1997,65527,401515,,,,,,,
"her-30",1998,56892,370275,,,,,,,
"her-30",1999,62345,399912,,,,,,,
"her-30",2000,56261,436263,,,,,,,
"her-30",2001,54984,473071,,,,,,,
"her-30",2002,50218,484562,,,,,,,
"her-30",2003,49638,438450,,,,,,,
"her-30",2004,55450,430628,,,,,,,
"her-30",2005,57942,507372,,,,,,,
"her-30",2006,68365,489921,,,,,,,
"her-30",2007,75432,464632,,,,,,,
"her-30",2008,65430,451351,,,,,,,
"her-30",2009,68873,545250,,,,,,,
"her-30",2010,71726,632857,,,,,,,
"her-30",2011,78500,639857,,,,,,,
"her-30",2012,100640,636029,,,,,,,
"her-30",2013,109784,692456,,,,,,,
"her-30",2014,110534,722881,,,,,,,
"her-30",2015,110415,773747,,,,,,,
"her-3a22",1991,191573,302852,,,,,,,
"her-3a22",1992,194411,310209,,,,,,,
"her-3a22",1993,185010,277895,,,,,,,
"her-3a22",1994,172438,225258,,,,,,,
"her-3a22",1995,150831,193881,,,,,,,
"her-3a22",1996,121266,135131,,,,,,,
"her-3a22",1997,115588,147561,,,,,,,
"her-3a22",1998,107032,115728,,,,,,,
"her-3a22",1999,97240,114005,,,,,,,
"her-3a22",2000,109914,122027,,,,,,,
"her-3a22",2001,105803,130353,,,,,,,
"her-3a22",2002,106191,163244,,,,,,,
"her-3a22",2003,78309,131531,,,,,,,
"her-3a22",2004,76815,139386,,,,,,,
"her-3a22",2005,88406,134323,,,,,,,
"her-3a22",2006,90549,156530,,,,,,,
"her-3a22",2007,68997,123007,,,,,,,
"her-3a22",2008,68484,105979,,,,,,,
"her-3a22",2009,67262,95894,,,,,,,
"her-3a22",2010,42214,93620,,,,,,,
"her-3a22",2011,27771,92226,,,,,,,
"her-3a22",2012,38648,96086,,,,,,,
"her-3a22",2013,43827,112871,,,,,,,
"her-3a22",2014,37358,119850,,,,,,,
"her-3a22",2015,37491,125744,,,,,,,
"her-47d3",1947,581760,4911058,,,,,,,
"her-47d3",1948,502100,4081602,,,,,,,
"her-47d3",1949,508500,3984809,,,,,,,
"her-47d3",1950,491700,3909813,,,,,,,
"her-47d3",1951,600400,3689494,,,,,,,
"her-47d3",1952,664400,3674766,,,,,,,
"her-47d3",1953,698500,3457305,,,,,,,
"her-47d3",1954,762900,3233255,,,,,,,
"her-47d3",1955,806400,3169232,,,,,,,
"her-47d3",1956,675200,2916807,,,,,,,
"her-47d3",1957,682900,2655119,,,,,,,
"her-47d3",1958,670500,2173828,,,,,,,
"her-47d3",1959,784500,3282120,,,,,,,
"her-47d3",1960,696200,2757955,,,,,,,
"her-47d3",1961,696700,2610363,,,,,,,
"her-47d3",1962,627800,1846865,,,,,,,
"her-47d3",1963,716000,2774552,,,,,,,
"her-47d3",1964,871200,2535750,,,,,,,
"her-47d3",1965,1168800,2014739,,,,,,,
"her-47d3",1966,895500,1576945,,,,,,,
"her-47d3",1967,695500,1003496,,,,,,,
"her-47d3",1968,717800,546888,,,,,,,
"her-47d3",1969,546700,484562,,,,,,,
"her-47d3",1970,563100,459089,,,,,,,
"her-47d3",1971,520100,320296,,,,,,,
"her-47d3",1972,497500,322223,,,,,,,
"her-47d3",1973,484000,280408,,,,,,,
"her-47d3",1974,275100,188339,,,,,,,
"her-47d3",1975,312800,108120,,,,,,,
"her-47d3",1976,174800,147561,,,,,,,
"her-47d3",1977,46000,104925,,,,,,,
"her-47d3",1978,11000,132191,,,,,,,
"her-47d3",1979,25100,164391,,,,,,,
"her-47d3",1980,70764,183139,,,,,,,
"her-47d3",1981,174879,270493,,,,,,,
"her-47d3",1982,275079,378511,,,,,,,
"her-47d3",1983,387202,571489,,,,,,,
"her-47d3",1984,428631,919881,,,,,,,
"her-47d3",1985,613780,975787,,,,,,,
"her-47d3",1986,671488,995500,,,,,,,
"her-47d3",1987,792058,1153141,,,,,,,
"her-47d3",1988,887686,1468864,,,,,,,
"her-47d3",1989,787899,1521185,,,,,,,
"her-47d3",1990,645229,1569080,,,,,,,
"her-47d3",1991,658008,1362729,,,,,,,
"her-47d3",1992,716799,1047587,,,,,,,
"her-47d3",1993,671397,741922,,,,,,,
"her-47d3",1994,568234,790167,,,,,,,
"her-47d3",1995,579371,829020,,,,,,,
"her-47d3",1996,275098,946949,,,,,,,
"her-47d3",1997,264313,1091431,,,,,,,
"her-47d3",1998,391628,1314543,,,,,,,
"her-47d3",1999,363163,1372302,,,,,,,
"her-47d3",2000,388157,1373675,,,,,,,
"her-47d3",2001,374065,1874776,,,,,,,
"her-47d3",2002,394709,2162985,,,,,,,
"her-47d3",2003,482281,2219961,,,,,,,
"her-47d3",2004,587698,2184724,,,,,,,
"her-47d3",2005,663813,2069878,,,,,,,
"her-47d3",2006,514597,1618483,,,,,,,
"her-47d3",2007,406482,1292385,,,,,,,
"her-47d3",2008,257870,1358647,,,,,,,
"her-47d3",2009,168443,1676133,,,,,,,
"her-47d3",2010,187611,1739312,,,,,,,
"her-47d3",2011,226478,2084418,,,,,,,
"her-47d3",2012,434710,2267073,,,,,,,
"her-47d3",2013,511416,2026863,,,,,,,
"her-47d3",2014,517356,1947389,,,,,,,
"her-47d3",2015,494099,1803068,,,,,,,
"her-irls",1958,22978,161321,,,,,,,
"her-irls",1959,15086,164667,,,,,,,
"her-irls",1960,18283,163603,,,,,,,
"her-irls",1961,15372,140800,,,,,,,
"her-irls",1962,21552,141655,,,,,,,
"her-irls",1963,17349,133436,,,,,,,
"her-irls",1964,10599,156257,,,,,,,
"her-irls",1965,19126,163268,,,,,,,
"her-irls",1966,27030,160551,,,,,,,
"her-irls",1967,27658,155737,,,,,,,
"her-irls",1968,30236,160114,,,,,,,
"her-irls",1969,44389,140420,,,,,,,
"her-irls",1970,31727,105983,,,,,,,
"her-irls",1971,31396,96964,,,,,,,
"her-irls",1972,38203,84869,,,,,,,
"her-irls",1973,26936,63621,,,,,,,
"her-irls",1974,19940,49396,,,,,,,
"her-irls",1975,15588,39142,,,,,,,
"her-irls",1976,9771,36450,,,,,,,
"her-irls",1977,7833,37231,,,,,,,
"her-irls",1978,7559,36167,,,,,,,
"her-irls",1979,10321,36198,,,,,,,
"her-irls",1980,13130,33225,,,,,,,
"her-irls",1981,17103,36513,,,,,,,
"her-irls",1982,13000,57322,,,,,,,
"her-irls",1983,24981,75989,,,,,,,
"her-irls",1984,26779,78359,,,,,,,
"her-irls",1985,20426,84294,,,,,,,
"her-irls",1986,25024,92031,,,,,,,
