"Stock","yr","ct","bt",,,,,,,
"PENAKER_IS",1985,4,"NA",,,,,,,
"PENAKER_IS",1986,5,"NA",,,,,,,
"PENAKER_IS",1987,7,"NA",,,,,,,
"PENAKER_IS",1988,1,"NA",,,,,,,
"PENAKER_IS",1989,1,"NA",,,,,,,
"PENAKER_IS",1990,27,"NA",,,,,,,
"PENAKER_IS",1991,20,"NA",,,,,,,
"PENAKER_IS",1992,16,"NA",,,,,,,
"PENAKER_IS",1993,16,"NA",,,,,,,
"PENAKER_IS",1994,59,"NA",,,,,,,
"PENAKER_IS",1995,76,"NA",,,,,,,
"PENAKER_IS",1996,46,"NA",,,,,,,
"PENAKER_IS",1997,98,"NA",,,,,,,
"PENAKER_IS",1998,77,"NA",,,,,,,
"PENAKER_IS",1999,75,"NA",,,,,,,
"PENAKER_IS",2000,70,"NA",,,,,,,
"PENAKER_IS",2001,66,"NA",,,,,,,
"PENAKER_IS",2002,137,"NA",,,,,,,
"PENAKER_IS",2003,232,"NA",,,,,,,
"PENAKER_IS",2004,376,"NA",,,,,,,
"PENAKER_IS",2005,286,"NA",,,,,,,
"PENAKER_IS",2006,269,"NA",,,,,,,
"PENAKER_IS",2007,116,"NA",,,,,,,
"PENAKER_IS",2008,105,"NA",,,,,,,
"PENAKER_IS",2009,195,"NA",,,,,,,
"PENAKER_IS",2010,400,"NA",,,,,,,
"PENAKER_IS",2011,88,"NA",,,,,,,
"PENAKER_IS",2012,400,"NA",,,,,,,
"PENAKER_IS",2013,493,"NA",,,,,,,
"PENAKER_IS",2014,767,"NA",,,,,,,
"PENAKER_IS",2015,"NA","NA",,,,,,,
"TRACHMED_IS",1970,199,"NA",,,,,,,
"TRACHMED_IS",1971,132,"NA",,,,,,,
"TRACHMED_IS",1972,177,"NA",,,,,,,
"TRACHMED_IS",1973,180,"NA",,,,,,,
"TRACHMED_IS",1974,202,"NA",,,,,,,
"TRACHMED_IS",1975,216,"NA",,,,,,,
"TRACHMED_IS",1976,172,"NA",,,,,,,
"TRACHMED_IS",1977,271,"NA",,,,,,,
"TRACHMED_IS",1978,143,"NA",,,,,,,
"TRACHMED_IS",1979,249,"NA",,,,,,,
"TRACHMED_IS",1980,250,"NA",,,,,,,
"TRACHMED_IS",1981,254,"NA",,,,,,,
"TRACHMED_IS",1982,279,"NA",,,,,,,
"TRACHMED_IS",1983,309,"NA",,,,,,,
"TRACHMED_IS",1984,294,"NA",,,,,,,
"TRACHMED_IS",1985,194,"NA",,,,,,,
"TRACHMED_IS",1986,99,"NA",,,,,,,
"TRACHMED_IS",1987,141,"NA",,,,,,,
"TRACHMED_IS",1988,194,"NA",,,,,,,
"TRACHMED_IS",1989,212,"NA",,,,,,,
"TRACHMED_IS",1990,300,"NA",,,,,,,
"TRACHMED_IS",1991,236,"NA",,,,,,,
"TRACHMED_IS",1992,682,"NA",,,,,,,
"TRACHMED_IS",1993,502,"NA",,,,,,,
"TRACHMED_IS",1994,910,6.37,,,,,,,
"TRACHMED_IS",1995,590,2.76,,,,,,,
"TRACHMED_IS",1996,586,2.11,,,,,,,
"TRACHMED_IS",1997,523,7.44,,,,,,,
"TRACHMED_IS",1998,462,13.01,,,,,,,
"TRACHMED_IS",1999,449,0.78,,,,,,,
"TRACHMED_IS",2000,471,0.62,,,,,,,
"TRACHMED_IS",2001,380,5.12,,,,,,,
"TRACHMED_IS",2002,358,0.42,,,,,,,
"TRACHMED_IS",2003,367,0.05,,,,,,,
"TRACHMED_IS",2004,312,1.11,,,,,,,
"TRACHMED_IS",2005,512,1.7,,,,,,,
"TRACHMED_IS",2006,461,3.36,,,,,,,
"TRACHMED_IS",2007,536,19.68,,,,,,,
"TRACHMED_IS",2008,448,2.88,,,,,,,
"TRACHMED_IS",2009,354,2.01,,,,,,,
"TRACHMED_IS",2010,412,1.29,,,,,,,
"TRACHMED_IS",2011,390,"NA",,,,,,,
"TRACHMED_IS",2012,373,"NA",,,,,,,
"TRACHMED_IS",2013,273,"NA",,,,,,,
"TRACHMED_IS",2014,179,"NA",,,,,,,
"TRACHMED_IS",2015,"NA","NA",,,,,,,
"TRACTRA_IS",1970,1,"NA",,,,,,,
"TRACTRA_IS",1971,1,"NA",,,,,,,
"TRACTRA_IS",1972,1,"NA",,,,,,,
"TRACTRA_IS",1973,1,"NA",,,,,,,
"TRACTRA_IS",1974,1,"NA",,,,,,,
"TRACTRA_IS",1975,1,"NA",,,,,,,
"TRACTRA_IS",1976,1,"NA",,,,,,,
"TRACTRA_IS",1977,1,"NA",,,,,,,
"TRACTRA_IS",1978,1,"NA",,,,,,,
"TRACTRA_IS",1979,1,"NA",,,,,,,
"TRACTRA_IS",1980,1,"NA",,,,,,,
"TRACTRA_IS",1981,1,"NA",,,,,,,
"TRACTRA_IS",1982,22,"NA",,,,,,,
"TRACTRA_IS",1983,47,"NA",,,,,,,
"TRACTRA_IS",1984,354,"NA",,,,,,,
"TRACTRA_IS",1985,30,"NA",,,,,,,
"TRACTRA_IS",1986,18,"NA",,,,,,,
"TRACTRA_IS",1987,29,"NA",,,,,,,
"TRACTRA_IS",1988,15,"NA",,,,,,,
"TRACTRA_IS",1989,17,"NA",,,,,,,
"TRACTRA_IS",1990,26,"NA",,,,,,,
"TRACTRA_IS",1991,18,"NA",,,,,,,
"TRACTRA_IS",1992,33,"NA",,,,,,,
"TRACTRA_IS",1993,27,"NA",,,,,,,
"TRACTRA_IS",1994,218,8.48,,,,,,,
"TRACTRA_IS",1995,365,7.85,,,,,,,
"TRACTRA_IS",1996,382,18.71,,,,,,,
"TRACTRA_IS",1997,432,27.36,,,,,,,
"TRACTRA_IS",1998,372,8.98,,,,,,,
"TRACTRA_IS",1999,315,7.26,,,,,,,
"TRACTRA_IS",2000,331,4.87,,,,,,,
"TRACTRA_IS",2001,333,5.03,,,,,,,
"TRACTRA_IS",2002,318,18.29,,,,,,,
"TRACTRA_IS",2003,329,12.49,,,,,,,
"TRACTRA_IS",2004,255,98.09,,,,,,,
"TRACTRA_IS",2005,363,82.72,,,,,,,
"TRACTRA_IS",2006,229,61.83,,,,,,,
"TRACTRA_IS",2007,228,18.16,,,,,,,
"TRACTRA_IS",2008,237,27.56,,,,,,,
"TRACTRA_IS",2009,170,16.37,,,,,,,
"TRACTRA_IS",2010,1,"NA",,,,,,,
"TRACTRA_IS",2011,1,"NA",,,,,,,
"TRACTRA_IS",2012,1,"NA",,,,,,,
"TRACTRA_IS",2013,1,"NA",,,,,,,
"TRACTRA_IS",2014,1,"NA",,,,,,,
"TRACTRA_IS",2015,1,"NA",,,,,,,
"ARISFOL_IS",1970,1,"NA",,,,,,,
"ARISFOL_IS",1971,1,"NA",,,,,,,
"ARISFOL_IS",1972,1,"NA",,,,,,,
"ARISFOL_IS",1973,1,"NA",,,,,,,
"ARISFOL_IS",1974,1,"NA",,,,,,,
"ARISFOL_IS",1975,1,"NA",,,,,,,
"ARISFOL_IS",1976,1,"NA",,,,,,,
"ARISFOL_IS",1977,1,"NA",,,,,,,
"ARISFOL_IS",1978,1,"NA",,,,,,,
"ARISFOL_IS",1979,1,"NA",,,,,,,
"ARISFOL_IS",1980,1,"NA",,,,,,,
"ARISFOL_IS",1981,1,"NA",,,,,,,
"ARISFOL_IS",1982,1,"NA",,,,,,,
"ARISFOL_IS",1983,1,"NA",,,,,,,
"ARISFOL_IS",1984,1,"NA",,,,,,,
"ARISFOL_IS",1985,1,"NA",,,,,,,
"ARISFOL_IS",1986,1,"NA",,,,,,,
"ARISFOL_IS",1987,1,"NA",,,,,,,
"ARISFOL_IS",1988,1,"NA",,,,,,,
"ARISFOL_IS",1989,1,"NA",,,,,,,
"ARISFOL_IS",1990,1,"NA",,,,,,,
"ARISFOL_IS",1991,1,"NA",,,,,,,
"ARISFOL_IS",1992,1,"NA",,,,,,,
"ARISFOL_IS",1993,1,"NA",,,,,,,
"ARISFOL_IS",1994,1,0.54,,,,,,,
"ARISFOL_IS",1995,1724,0.85,,,,,,,
"ARISFOL_IS",1996,1483,0.84,,,,,,,
"ARISFOL_IS",1997,1757,0.37,,,,,,,
"ARISFOL_IS",1998,461,0.29,,,,,,,
"ARISFOL_IS",1999,1392,0.64,,,,,,,
"ARISFOL_IS",2000,3721,1.51,,,,,,,
"ARISFOL_IS",2001,1069,1.16,,,,,,,
"ARISFOL_IS",2002,1081,2.31,,,,,,,
"ARISFOL_IS",2003,1542,4.95,,,,,,,
"ARISFOL_IS",2004,698,3.16,,,,,,,
"ARISFOL_IS",2005,1732,4.95,,,,,,,
"ARISFOL_IS",2006,2550,2.23,,,,,,,
"ARISFOL_IS",2007,2488,0.23,,,,,,,
"ARISFOL_IS",2008,1904,2.09,,,,,,,
"ARISFOL_IS",2009,2310,1.01,,,,,,,
"ARISFOL_IS",2010,2463,0.76,,,,,,,
"ARISFOL_IS",2011,2221,"NA",,,,,,,
"ARISFOL_IS",2012,2328,"NA",,,,,,,
"ARISFOL_IS",2013,2551,"NA",,,,,,,
"ARISFOL_IS",2014,2057,"NA",,,,,,,
"ARISFOL_IS",2015,"NA","NA",,,,,,,
"SOLEVUL_IS",1970,151,"NA",,,,,,,
"SOLEVUL_IS",1971,168,"NA",,,,,,,
"SOLEVUL_IS",1972,273,"NA",,,,,,,
"SOLEVUL_IS",1973,477,"NA",,,,,,,
"SOLEVUL_IS",1974,521,"NA",,,,,,,
"SOLEVUL_IS",1975,393,"NA",,,,,,,
"SOLEVUL_IS",1976,510,"NA",,,,,,,
"SOLEVUL_IS",1977,476,"NA",,,,,,,
"SOLEVUL_IS",1978,523,"NA",,,,,,,
"SOLEVUL_IS",1979,570,"NA",,,,,,,
"SOLEVUL_IS",1980,901,"NA",,,,,,,
"SOLEVUL_IS",1981,996,"NA",,,,,,,
"SOLEVUL_IS",1982,724,"NA",,,,,,,
"SOLEVUL_IS",1983,1439,"NA",,,,,,,
"SOLEVUL_IS",1984,2855,"NA",,,,,,,
"SOLEVUL_IS",1985,3103,"NA",,,,,,,
"SOLEVUL_IS",1986,3716,"NA",,,,,,,
"SOLEVUL_IS",1987,1770,"NA",,,,,,,
"SOLEVUL_IS",1988,1724,"NA",,,,,,,
"SOLEVUL_IS",1989,2343,"NA",,,,,,,
"SOLEVUL_IS",1990,2165,"NA",,,,,,,
"SOLEVUL_IS",1991,3641,"NA",,,,,,,
"SOLEVUL_IS",1992,2543,"NA",,,,,,,
"SOLEVUL_IS",1993,1375,"NA",,,,,,,
"SOLEVUL_IS",1994,1264,"NA",,,,,,,
"SOLEVUL_IS",1995,2797,"NA",,,,,,,
"SOLEVUL_IS",1996,1472,"NA",,,,,,,
"SOLEVUL_IS",1997,538,"NA",,,,,,,
"SOLEVUL_IS",1998,254,"NA",,,,,,,
"SOLEVUL_IS",1999,138,"NA",,,,,,,
"SOLEVUL_IS",2000,314,"NA",,,,,,,
"SOLEVUL_IS",2001,222,"NA",,,,,,,
"SOLEVUL_IS",2002,419,"NA",,,,,,,
"SOLEVUL_IS",2003,305,"NA",,,,,,,
"SOLEVUL_IS",2004,301,"NA",,,,,,,
"SOLEVUL_IS",2005,203,"NA",,,,,,,
"SOLEVUL_IS",2006,258,"NA",,,,,,,
"SOLEVUL_IS",2007,183,"NA",,,,,,,
"SOLEVUL_IS",2008,166,"NA",,,,,,,
"SOLEVUL_IS",2009,207,"NA",,,,,,,
"SOLEVUL_IS",2010,234,"NA",,,,,,,
"SOLEVUL_IS",2011,163,"NA",,,,,,,
"SOLEVUL_IS",2012,157,"NA",,,,,,,
"SOLEVUL_IS",2013,307,"NA",,,,,,,
"SOLEVUL_IS",2014,191,"NA",,,,,,,
"SOLEVUL_IS",2015,"NA","NA",,,,,,,
"EPINGUA_IS",1970,154,"NA",,,,,,,
"EPINGUA_IS",1971,185,"NA",,,,,,,
"EPINGUA_IS",1972,207,"NA",,,,,,,
"EPINGUA_IS",1973,301,"NA",,,,,,,
"EPINGUA_IS",1974,348,"NA",,,,,,,
"EPINGUA_IS",1975,247,"NA",,,,,,,
"EPINGUA_IS",1976,258,"NA",,,,,,,
"EPINGUA_IS",1977,224,"NA",,,,,,,
"EPINGUA_IS",1978,234,"NA",,,,,,,
"EPINGUA_IS",1979,193,"NA",,,,,,,
"EPINGUA_IS",1980,183,"NA",,,,,,,
"EPINGUA_IS",1981,391,"NA",,,,,,,
"EPINGUA_IS",1982,146,"NA",,,,,,,
"EPINGUA_IS",1983,515,"NA",,,,,,,
"EPINGUA_IS",1984,1307,"NA",,,,,,,
"EPINGUA_IS",1985,1821,"NA",,,,,,,
"EPINGUA_IS",1986,1388,"NA",,,,,,,
"EPINGUA_IS",1987,1738,"NA",,,,,,,
"EPINGUA_IS",1988,1601,"NA",,,,,,,
"EPINGUA_IS",1989,1710,"NA",,,,,,,
"EPINGUA_IS",1990,2040,"NA",,,,,,,
"EPINGUA_IS",1991,2044,"NA",,,,,,,
"EPINGUA_IS",1992,1989,"NA",,,,,,,
"EPINGUA_IS",1993,1764,"NA",,,,,,,
"EPINGUA_IS",1994,1477,"NA",,,,,,,
"EPINGUA_IS",1995,953,"NA",,,,,,,
"EPINGUA_IS",1996,313,"NA",,,,,,,
"EPINGUA_IS",1997,275,"NA",,,,,,,
"EPINGUA_IS",1998,78,"NA",,,,,,,
"EPINGUA_IS",1999,41,"NA",,,,,,,
"EPINGUA_IS",2000,87,"NA",,,,,,,
"EPINGUA_IS",2001,197,"NA",,,,,,,
"EPINGUA_IS",2002,185,"NA",,,,,,,
"EPINGUA_IS",2003,95,"NA",,,,,,,
"EPINGUA_IS",2004,70,"NA",,,,,,,
"EPINGUA_IS",2005,56,"NA",,,,,,,
"EPINGUA_IS",2006,95,"NA",,,,,,,
"EPINGUA_IS",2007,109,"NA",,,,,,,
"EPINGUA_IS",2008,72,"NA",,,,,,,
"EPINGUA_IS",2009,70,"NA",,,,,,,
"EPINGUA_IS",2010,54,"NA",,,,,,,
"EPINGUA_IS",2011,49,"NA",,,,,,,
"EPINGUA_IS",2012,42,"NA",,,,,,,
"EPINGUA_IS",2013,32,"NA",,,,,,,
"EPINGUA_IS",2014,44,"NA",,,,,,,
"EPINGUA_IS",2015,"NA","NA",,,,,,,
"MICRPOU_IS",1970,246,"NA",,,,,,,
"MICRPOU_IS",1971,160,"NA",,,,,,,
"MICRPOU_IS",1972,198,"NA",,,,,,,
"MICRPOU_IS",1973,249,"NA",,,,,,,
"MICRPOU_IS",1974,607,"NA",,,,,,,
"MICRPOU_IS",1975,740,"NA",,,,,,,
"MICRPOU_IS",1976,786,"NA",,,,,,,
"MICRPOU_IS",1977,961,"NA",,,,,,,
"MICRPOU_IS",1978,1187,"NA",,,,,,,
"MICRPOU_IS",1979,1027,"NA",,,,,,,
"MICRPOU_IS",1980,1478,"NA",,,,,,,
"MICRPOU_IS",1981,1449,"NA",,,,,,,
"MICRPOU_IS",1982,1461,"NA",,,,,,,
"MICRPOU_IS",1983,853,"NA",,,,,,,
"MICRPOU_IS",1984,394,"NA",,,,,,,
"MICRPOU_IS",1985,437,"NA",,,,,,,
"MICRPOU_IS",1986,430,"NA",,,,,,,
"MICRPOU_IS",1987,525,"NA",,,,,,,
"MICRPOU_IS",1988,873,"NA",,,,,,,
"MICRPOU_IS",1989,663,"NA",,,,,,,
"MICRPOU_IS",1990,883,"NA",,,,,,,
"MICRPOU_IS",1991,597,"NA",,,,,,,
"MICRPOU_IS",1992,675,"NA",,,,,,,
"MICRPOU_IS",1993,932,"NA",,,,,,,
"MICRPOU_IS",1994,941,"NA",,,,,,,
"MICRPOU_IS",1995,658,"NA",,,,,,,
"MICRPOU_IS",1996,599,"NA",,,,,,,
"MICRPOU_IS",1997,733,"NA",,,,,,,
"MICRPOU_IS",1998,662,"NA",,,,,,,
"MICRPOU_IS",1999,450,"NA",,,,,,,
"MICRPOU_IS",2000,383,"NA",,,,,,,
"MICRPOU_IS",2001,392,"NA",,,,,,,
"MICRPOU_IS",2002,282,"NA",,,,,,,
"MICRPOU_IS",2003,407,"NA",,,,,,,
"MICRPOU_IS",2004,413,"NA",,,,,,,
"MICRPOU_IS",2005,823,"NA",,,,,,,
"MICRPOU_IS",2006,860,"NA",,,,,,,
"MICRPOU_IS",2007,609,"NA",,,,,,,
"MICRPOU_IS",2008,610,"NA",,,,,,,
"MICRPOU_IS",2009,513,"NA",,,,,,,
"MICRPOU_IS",2010,569,"NA",,,,,,,
"MICRPOU_IS",2011,467,"NA",,,,,,,
"MICRPOU_IS",2012,304,"NA",,,,,,,
"MICRPOU_IS",2013,179,"NA",,,,,,,
"MICRPOU_IS",2014,51,"NA",,,,,,,
"MICRPOU_IS",2015,"NA","NA",,,,,,,
"PALIELE_IS",1970,54,"NA",,,,,,,
"PALIELE_IS",1971,71,"NA",,,,,,,
"PALIELE_IS",1972,54,"NA",,,,,,,
"PALIELE_IS",1973,503,"NA",,,,,,,
"PALIELE_IS",1974,241,"NA",,,,,,,
"PALIELE_IS",1975,372,"NA",,,,,,,
"PALIELE_IS",1976,254,"NA",,,,,,,
"PALIELE_IS",1977,242,"NA",,,,,,,
"PALIELE_IS",1978,510,"NA",,,,,,,
"PALIELE_IS",1979,338,"NA",,,,,,,
"PALIELE_IS",1980,317,"NA",,,,,,,
"PALIELE_IS",1981,549,"NA",,,,,,,
"PALIELE_IS",1982,268,"NA",,,,,,,
"PALIELE_IS",1983,182,"NA",,,,,,,
"PALIELE_IS",1984,161,"NA",,,,,,,
"PALIELE_IS",1985,308,"NA",,,,,,,
"PALIELE_IS",1986,210,"NA",,,,,,,
"PALIELE_IS",1987,228,"NA",,,,,,,
"PALIELE_IS",1988,529,"NA",,,,,,,
"PALIELE_IS",1989,150,"NA",,,,,,,
"PALIELE_IS",1990,206,"NA",,,,,,,
"PALIELE_IS",1991,132,"NA",,,,,,,
"PALIELE_IS",1992,143,"NA",,,,,,,
"PALIELE_IS",1993,84,"NA",,,,,,,
"PALIELE_IS",1994,79,"NA",,,,,,,
"PALIELE_IS",1995,69,"NA",,,,,,,
"PALIELE_IS",1996,100,"NA",,,,,,,
"PALIELE_IS",1997,35,"NA",,,,,,,
"PALIELE_IS",1998,31,"NA",,,,,,,
"PALIELE_IS",1999,13,"NA",,,,,,,
"PALIELE_IS",2000,46,"NA",,,,,,,
"PALIELE_IS",2001,56,"NA",,,,,,,
"PALIELE_IS",2002,59,"NA",,,,,,,
"PALIELE_IS",2003,73,"NA",,,,,,,
"PALIELE_IS",2004,78,"NA",,,,,,,
"PALIELE_IS",2005,205,"NA",,,,,,,
"PALIELE_IS",2006,199,"NA",,,,,,,
"PALIELE_IS",2007,182,"NA",,,,,,,
"PALIELE_IS",2008,148,"NA",,,,,,,
"PALIELE_IS",2009,179,"NA",,,,,,,
"PALIELE_IS",2010,134,"NA",,,,,,,
"PALIELE_IS",2011,108,"NA",,,,,,,
"PALIELE_IS",2012,99,"NA",,,,,,,
"PALIELE_IS",2013,91,"NA",,,,,,,
"PALIELE_IS",2014,79,"NA",,,,,,,
"PALIELE_IS",2015,"NA","NA",,,,,,,
"ELEDCIR_IS",1970,490,"NA",,,,,,,
"ELEDCIR_IS",1971,470,"NA",,,,,,,
"ELEDCIR_IS",1972,578,"NA",,,,,,,
"ELEDCIR_IS",1973,1220,"NA",,,,,,,
"ELEDCIR_IS",1974,1393,"NA",,,,,,,
"ELEDCIR_IS",1975,1401,"NA",,,,,,,
"ELEDCIR_IS",1976,1246,"NA",,,,,,,
"ELEDCIR_IS",1977,1260,"NA",,,,,,,
"ELEDCIR_IS",1978,1236,"NA",,,,,,,
"ELEDCIR_IS",1979,1101,"NA",,,,,,,
"ELEDCIR_IS",1980,862,"NA",,,,,,,
"ELEDCIR_IS",1981,946,"NA",,,,,,,
"ELEDCIR_IS",1982,990,"NA",,,,,,,
"ELEDCIR_IS",1983,1115,"NA",,,,,,,
"ELEDCIR_IS",1984,772,"NA",,,,,,,
"ELEDCIR_IS",1985,832,"NA",,,,,,,
"ELEDCIR_IS",1986,742,"NA",,,,,,,
"ELEDCIR_IS",1987,525,"NA",,,,,,,
"ELEDCIR_IS",1988,1071,"NA",,,,,,,
"ELEDCIR_IS",1989,1130,"NA",,,,,,,
"ELEDCIR_IS",1990,1146,"NA",,,,,,,
"ELEDCIR_IS",1991,1553,"NA",,,,,,,
"ELEDCIR_IS",1992,1202,"NA",,,,,,,
"ELEDCIR_IS",1993,1081,"NA",,,,,,,
"ELEDCIR_IS",1994,1228,"NA",,,,,,,
"ELEDCIR_IS",1995,778,"NA",,,,,,,
"ELEDCIR_IS",1996,508,"NA",,,,,,,
"ELEDCIR_IS",1997,590,"NA",,,,,,,
"ELEDCIR_IS",1998,423,"NA",,,,,,,
"ELEDCIR_IS",1999,292,"NA",,,,,,,
"ELEDCIR_IS",2000,450,"NA",,,,,,,
"ELEDCIR_IS",2001,551,"NA",,,,,,,
"ELEDCIR_IS",2002,328,"NA",,,,,,,
"ELEDCIR_IS",2003,313,"NA",,,,,,,
"ELEDCIR_IS",2004,288,"NA",,,,,,,
"ELEDCIR_IS",2005,2817,"NA",,,,,,,
"ELEDCIR_IS",2006,2543,"NA",,,,,,,
"ELEDCIR_IS",2007,2974,"NA",,,,,,,
"ELEDCIR_IS",2008,2739,"NA",,,,,,,
"ELEDCIR_IS",2009,2873,"NA",,,,,,,
"ELEDCIR_IS",2010,2722,"NA",,,,,,,
"ELEDCIR_IS",2011,2454,"NA",,,,,,,
"ELEDCIR_IS",2012,1814,"NA",,,,,,,
"ELEDCIR_IS",2013,2305,"NA",,,,,,,
"ELEDCIR_IS",2014,1934,"NA",,,,,,,
"ELEDCIR_IS",2015,"NA","NA",,,,,,,
"MULLBAR_CY",1970,100,"NA",,,,,,,
"MULLBAR_CY",1971,85,"NA",,,,,,,
"MULLBAR_CY",1972,114,"NA",,,,,,,
"MULLBAR_CY",1973,115,"NA",,,,,,,
"MULLBAR_CY",1974,70,"NA",,,,,,,
"MULLBAR_CY",1975,80,"NA",,,,,,,
"MULLBAR_CY",1976,73,"NA",,,,,,,
"MULLBAR_CY",1977,77,"NA",,,,,,,
"MULLBAR_CY",1978,83,"NA",,,,,,,
"MULLBAR_CY",1979,70,"NA",,,,,,,
"MULLBAR_CY",1980,63,"NA",,,,,,,
"MULLBAR_CY",1981,92,"NA",,,,,,,
"MULLBAR_CY",1982,103,"NA",,,,,,,
"MULLBAR_CY",1983,120,"NA",,,,,,,
"MULLBAR_CY",1984,150,"NA",,,,,,,
"MULLBAR_CY",1985,134,"NA",,,,,,,
"MULLBAR_CY",1986,167,"NA",,,,,,,
"MULLBAR_CY",1987,95,"NA",,,,,,,
"MULLBAR_CY",1988,177,"NA",,,,,,,
"MULLBAR_CY",1989,141,"NA",,,,,,,
"MULLBAR_CY",1990,144,"NA",,,,,,,
"MULLBAR_CY",1991,98,"NA",,,,,,,
"MULLBAR_CY",1992,125,"NA",,,,,,,
"MULLBAR_CY",1993,113,"NA",,,,,,,
"MULLBAR_CY",1994,121,"NA",,,,,,,
"MULLBAR_CY",1995,88,"NA",,,,,,,
"MULLBAR_CY",1996,108,"NA",,,,,,,
"MULLBAR_CY",1997,119,"NA",,,,,,,
"MULLBAR_CY",1998,115,"NA",,,,,,,
"MULLBAR_CY",1999,145,"NA",,,,,,,
"MULLBAR_CY",2000,103,"NA",,,,,,,
"MULLBAR_CY",2001,91,"NA",,,,,,,
"MULLBAR_CY",2002,84,"NA",,,,,,,
"MULLBAR_CY",2003,84,"NA",,,,,,,
"MULLBAR_CY",2004,53,"NA",,,,,,,
"MULLBAR_CY",2005,50,3.53,,,,,,,
"MULLBAR_CY",2006,41,0.73,,,,,,,
"MULLBAR_CY",2007,52,3.53,,,,,,,
"MULLBAR_CY",2008,34,2.73,,,,,,,
"MULLBAR_CY",2009,26,4.18,,,,,,,
"MULLBAR_CY",2010,30,3.48,,,,,,,
"MULLBAR_CY",2011,23,1.48,,,,,,,
"MULLBAR_CY",2012,22,4.38,,,,,,,
"MULLBAR_CY",2013,27,16.66,,,,,,,
"MULLBAR_CY",2014,32,"NA",,,,,,,
"MULLBAR_CY",2015,"NA","NA",,,,,,,
"BOOPBOO_CY",1970,18,"NA",,,,,,,
"BOOPBOO_CY",1971,121,"NA",,,,,,,
"BOOPBOO_CY",1972,124,"NA",,,,,,,
"BOOPBOO_CY",1973,244,"NA",,,,,,,
"BOOPBOO_CY",1974,147,"NA",,,,,,,
"BOOPBOO_CY",1975,52,"NA",,,,,,,
"BOOPBOO_CY",1976,86,"NA",,,,,,,
"BOOPBOO_CY",1977,85,"NA",,,,,,,
"BOOPBOO_CY",1978,112,"NA",,,,,,,
"BOOPBOO_CY",1979,145,"NA",,,,,,,
"BOOPBOO_CY",1980,139,"NA",,,,,,,
"BOOPBOO_CY",1981,143,"NA",,,,,,,
"BOOPBOO_CY",1982,160,"NA",,,,,,,
"BOOPBOO_CY",1983,231,"NA",,,,,,,
"BOOPBOO_CY",1984,239,"NA",,,,,,,
"BOOPBOO_CY",1985,413,"NA",,,,,,,
"BOOPBOO_CY",1986,266,"NA",,,,,,,
"BOOPBOO_CY",1987,381,"NA",,,,,,,
"BOOPBOO_CY",1988,334,"NA",,,,,,,
"BOOPBOO_CY",1989,301,"NA",,,,,,,
"BOOPBOO_CY",1990,283,"NA",,,,,,,
"BOOPBOO_CY",1991,224,"NA",,,,,,,
"BOOPBOO_CY",1992,252,"NA",,,,,,,
"BOOPBOO_CY",1993,278,"NA",,,,,,,
"BOOPBOO_CY",1994,178,"NA",,,,,,,
"BOOPBOO_CY",1995,290,"NA",,,,,,,
"BOOPBOO_CY",1996,285,"NA",,,,,,,
"BOOPBOO_CY",1997,230,"NA",,,,,,,
"BOOPBOO_CY",1998,233,"NA",,,,,,,
"BOOPBOO_CY",1999,259,"NA",,,,,,,
"BOOPBOO_CY",2000,354,"NA",,,,,,,
"BOOPBOO_CY",2001,216,"NA",,,,,,,
"BOOPBOO_CY",2002,162,"NA",,,,,,,
"BOOPBOO_CY",2003,151,"NA",,,,,,,
"BOOPBOO_CY",2004,149,"NA",,,,,,,
"BOOPBOO_CY",2005,214,"NA",0.44,,,,,,
"BOOPBOO_CY",2006,252,"NA",0.17,,,,,,
"BOOPBOO_CY",2007,230,"NA",2.41,,,,,,
"BOOPBOO_CY",2008,335,"NA",0.7,,,,,,
"BOOPBOO_CY",2009,253,"NA",0.39,,,,,,
"BOOPBOO_CY",2010,256,"NA",0.02,,,,,,
"BOOPBOO_CY",2011,109,"NA",0.01,,,,,,
"BOOPBOO_CY",2012,111,"NA",0.19,,,,,,
"BOOPBOO_CY",2013,73,"NA",0.44,,,,,,
"BOOPBOO_CY",2014,111,"NA",,,,,,,
"BOOPBOO_CY",2015,"NA","NA",,,,,,,
"SPICSMA_CY",1970,270,"NA",,,,,,,
"SPICSMA_CY",1971,234,"NA",,,,,,,
"SPICSMA_CY",1972,404,"NA",,,,,,,
"SPICSMA_CY",1973,373,"NA",,,,,,,
"SPICSMA_CY",1974,390,"NA",,,,,,,
"SPICSMA_CY",1975,266,"NA",,,,,,,
"SPICSMA_CY",1976,317,"NA",,,,,,,
"SPICSMA_CY",1977,309,"NA",,,,,,,
"SPICSMA_CY",1978,349,"NA",,,,,,,
"SPICSMA_CY",1979,383,"NA",,,,,,,
"SPICSMA_CY",1980,372,"NA",,,,,,,
"SPICSMA_CY",1981,413,"NA",,,,,,,
"SPICSMA_CY",1982,448,"NA",,,,,,,
"SPICSMA_CY",1983,657,"NA",,,,,,,
"SPICSMA_CY",1984,569,"NA",,,,,,,
"SPICSMA_CY",1985,750,"NA",,,,,,,
"SPICSMA_CY",1986,645,"NA",,,,,,,
"SPICSMA_CY",1987,959,"NA",,,,,,,
"SPICSMA_CY",1988,811,"NA",,,,,,,
"SPICSMA_CY",1989,695,"NA",,,,,,,
